Id,SalePrice
1552,137716.13000130304
1553,158447.4670141455
1554,126964.11523410713
1555,189771.61442943255
1556,108082.57720253186
1557,103194.95709827956
1558,92450.25306675199
1559,108435.82934549265
1560,160732.29822791915
1561,140018.52355329605
1562,127240.4530505559
1563,96276.69696960715
1564,174098.42846881377
1565,124584.49271229492
1566,255627.5071582233
1567,66681.49868725595
1568,230508.0905022889
1569,102319.92070721387
1570,131272.47576915746
1571,120829.70717889786
1572,141958.0760844497
1573,236075.5002251973
1574,135423.2172329502
1575,242109.76851480047
1576,231612.90482697013
1577,191081.73909011506
1578,144652.31361750187
1579,136290.4429485941
1580,185888.8660894531
1581,160206.04046600114
1582,129112.54482245061
1583,286238.4798445033
1584,240222.51856193074
1585,160409.0729646607
1586,17562.330208756262
1587,87103.57602629616
1588,148209.09058531193
1589,83696.36188161129
1590,135745.07577728236
1591,80951.46071841012
1592,129177.73235695757
1593,115593.48654855759
1594,130829.61469631229
1595,119026.56898873416
1596,243104.10359759908
1597,194808.95071774977
1598,186642.4406924976
1599,207819.5244671036
1600,195491.17800353852
1601,19107.93396093094
1602,112541.54467060225
1603,71025.30719852206
1604,278455.7178252328
1605,225865.20077300485
1606,167384.10536101274
1607,221206.21180342266
1608,220124.4442558927
1609,192842.97779222875
1610,134059.07166657888
1611,139493.89711716567
1612,184233.65894454665
1613,156582.10593652865
1614,114679.15506992943
1615,76253.22147905739
1616,61699.847733414936
1617,74191.25094028408
1618,115423.58926772483
1619,129345.38327511918
1620,169469.1696940448
1621,120906.63822980516
1622,126575.5507907669
1623,250303.52833654487
1624,217341.0332421966
1625,108162.02245559823
1626,162125.48110837454
1627,172485.151087054
1628,275720.8484920931
1629,154080.6738151702
1630,358836.5657819545
1631,227847.35493783996
1632,262608.1299660335
1633,153148.01974243828
1634,178236.49455257587
1635,162749.4154404127
1636,155931.5802269149
1637,187147.4545402011
1638,222057.26005595556
1639,188670.47793640243
1640,271584.40285305
1641,179870.20575571142
1642,257963.2717146608
1643,244505.30656441825
1644,234399.9509474081
1645,203825.69023925613
1646,148820.52851089032
1647,159800.5656166937
1648,130861.41478238814
1649,130608.01246688998
1650,98058.17500463832
1651,106932.9622402835
1652,82080.41034416843
1653,84449.7474802832
1654,154114.27762129472
1655,136119.59473728185
1656,146706.22443688376
1657,149430.31130810786
1658,161967.1768306105
1659,118474.91957513284
1660,147281.17044962104
1661,368471.1582317178
1662,348578.3865486197
1663,355813.14295765565
1664,434601.17962851113
1665,315338.8294167008
1666,319971.0211152988
1667,348723.2485193901
1668,330644.1091385764
1669,295782.56201919366
1670,329319.16631891177
1671,271945.37815288035
1672,379641.0867830166
1673,284890.1703605663
1674,271869.2100679323
1675,229851.367673842
1676,231371.04386702104
1677,228647.38299085887
1678,431230.31326654943
1679,361758.42907269945
1680,332044.5276745226
1681,281004.35001807
1682,294202.2926569611
1683,227054.13822416298
1684,179006.09132060857
1685,188938.8922740423
1686,203980.2593601562
1687,177851.48852097767
1688,202365.96763171756
1689,209322.55237141333
1690,187970.58553669596
1691,174737.14625823783
1692,241533.2554229069
1693,170093.86265025934
1694,157517.5622806325
1695,140688.30653948965
1696,263948.1761838459
1697,148012.91860613984
1698,328002.279180603
1699,308687.0988549825
1700,254986.864625126
1701,281924.76082037936
1702,274996.83314651763
1703,257025.08538004512
1704,274099.28844487283
1705,246808.54119177803
1706,396049.9835111922
1707,225847.01804697874
1708,213486.45188138512
1709,273960.80778576375
1710,235918.83699198032
1711,242013.01506675693
1712,270242.30567072856
1713,257571.47720092908
1714,229638.46782041976
1715,213311.33096283162
1716,197326.6445718216
1717,180645.3017629856
1718,149293.64708193333
1719,222925.5765992258
1720,243209.32888896897
1721,178967.3083291527
1722,134278.1867212028
1723,143987.72900900542
1724,212075.62399762514
1725,234328.73536612873
1726,189118.162114122
1727,184857.72692300339
1728,177161.51692167897
1729,157196.53285561735
1730,148994.96252649784
1731,100597.82693018112
1732,117162.325082567
1733,99717.0518466077
1734,105067.36066945188
1735,141956.81185150653
1736,94192.27173457848
1737,339269.78638130956
1738,242804.13485925604
1739,312422.3012418989
1740,250819.3820338194
1741,211753.4135470502
1742,184229.16304943134
1743,187543.65294641786
1744,332349.85469534533
1745,255124.0374990921
1746,259371.46489984548
1747,242864.0472125252
1748,246486.88897052594
1749,162238.50564086583
1750,157505.87513596873
1751,250042.45954577147
1752,95214.67025363294
1753,160860.68562011124
1754,207883.2516011286
1755,171371.94393273385
1756,101235.60220224864
1757,104894.81573673134
1758,145111.27961494634
1759,171412.17592517706
1760,160929.04667562654
1761,149785.92895932542
1762,172435.67940321326
1763,201539.98338815355
1764,102360.9063596527
1765,189506.42685404822
1766,175226.39619128488
1767,209162.86166771315
1768,140373.64459322143
1769,169492.6029301852
1770,145133.36013701558
1771,120415.81789254083
1772,150315.0901443697
1773,110283.62403674301
1774,178268.594250691
1775,134292.5849731465
1776,108867.52741816815
1777,78238.15655887843
1778,144930.1255753364
1779,86967.87835565419
1780,170239.20851077302
1781,130136.81244435761
1782,66434.21817959234
1783,134979.99070180504
1784,92376.72848215251
1785,141415.62018725538
1786,181320.78145654494
1787,191230.90050647943
1788,15281.411942996725
1789,116559.73483368766
1790,58734.470461448946
1791,217720.07769080793
1792,160265.6212131431
1793,104863.4062489727
1794,164449.8469227975
1795,137810.0693991704
1796,142841.0590393457
1797,140552.58851415856
1798,116185.60434653482
1799,88117.74441164348
1800,119470.0665050791
1801,120086.07490906201
1802,155366.03136709356
1803,157532.53465514374
1804,147460.27140899166
1805,123743.72475745244
1806,139987.47421638953
1807,150149.46124137618
1808,124805.51397306332
1809,120038.5248047284
1810,135264.19766985567
1811,78828.66681148781
1812,94913.03469239076
1813,116323.67605662503
1814,72330.87117296268
1815,-2230.349143030704
1816,88101.85962672683
1817,127119.62979794986
1818,202675.83815250633
1819,156052.0898742511
1820,58515.07491332313
1821,121040.33612519293
1822,145671.89520806953
1823,15671.406820008298
1824,159218.26093732653
1825,129078.81266988663
1826,90592.79427127918
1827,102050.69240357459
1828,132036.24302612367
1829,125047.07501751272
1830,150153.35788735654
1831,170349.8362478682
1832,125640.84316032042
1833,135807.895496335
1834,147287.32344057574
1835,153038.00440544437
1836,155169.8917248227
1837,83735.17923402769
1838,114520.50304546964
1839,72624.79295237822
1840,121595.70698358485
1841,126002.28547482932
1842,63098.89611527402
1843,129464.48851812654
1844,141046.20763275493
1845,133312.2431052355
1846,148059.8483697612
1847,208403.814358212
1848,-26529.718210416206
1849,83418.93014297617
1850,107675.19369353872
1851,169431.76052707637
1852,125369.05191725015
1853,132603.97336478427
1854,174202.88131330255
1855,183336.5651917095
1856,213654.82249565038
1857,169979.8887717711
1858,154349.8746011824
1859,103786.44619270833
1860,181920.51322656043
1861,102125.73945669463
1862,252075.63287605293
1863,252075.63287605293
1864,252075.63287605293
1865,325174.7853877539
1866,317727.9831481244
1867,248590.11444582685
1868,281544.65570764727
1869,215803.8616173725
1870,223700.4507693819
1871,263128.0072716524
1872,190569.1509721193
1873,239374.51927967032
1874,137868.41773275263
1875,211227.64022377355
1876,181344.04143743392
1877,216077.44135085825
1878,232396.6511397757
1879,133458.80710053653
1880,128996.93060661154
1881,258605.7484230356
1882,268550.1871933122
1883,206306.79679603077
1884,222223.11829270766
1885,255837.01011405129
1886,285370.17765953427
1887,217367.90820615744
1888,256342.713488486
1889,173808.66675957286
1890,115831.44015343435
1891,133189.7156317904
1892,75732.83762979557
1893,125186.30724075442
1894,145054.1192586256
1895,148880.88850867818
1896,117598.00682470686
1897,102819.50288441591
1898,122519.23795128154
1899,186898.45960127667
1900,169568.6223545574
1901,156933.03352164984
1902,152141.93992255023
1903,225353.62193620263
1904,152069.06826760428
1905,192217.09886935964
1906,131897.42174880084
1907,223008.8514188385
1908,111389.85312884062
1909,154353.79287220543
1910,132480.30272496404
1911,201035.74646672932
1912,325408.9762033328
1913,164818.05043189035
1914,42017.14332885231
1915,299822.5467192676
1916,-3817.8124616419373
1917,236346.63940076862
1918,133318.21010374388
1919,170716.1604211533
1920,174376.1583883196
1921,366930.8775881109
1922,316127.07315788104
1923,250364.47567944537
1924,233003.5750750766
1925,233701.6530061738
1926,357613.6630649161
1927,139696.7081106769
1928,146577.2434323866
1929,124647.04553709732
1930,132734.11314574443
1931,121768.3760481184
1932,115662.44559795293
1933,197111.86676986853
1934,166594.62165089214
1935,144635.22583921207
1936,185054.1985940694
1937,170348.30809099233
1938,172689.42278610147
1939,287716.7418690475
1940,226528.93364281155
1941,171734.2019908909
1942,175026.54222228687
1943,238464.37731185032
1944,325027.1066097818
1945,345868.9688338709
1946,174200.4427845204
1947,318287.8968485032
1948,183197.51120831183
1949,273173.95797290973
1950,197169.59892880853
1951,275287.10440725775
1952,242660.198035408
1953,156398.27279282326
1954,212689.4758926271
1955,135898.01540633326
1956,331877.19288903876
1957,173661.80133525567
1958,269604.3073912037
1959,161796.2567802171
1960,112293.26054914662
1961,96369.80620559806
1962,82080.41034416843
1963,91334.02669847716
1964,89879.97182609997
1965,148379.34657233796
1966,139501.30171584117
1967,265246.6378983095
1968,375967.6511812999
1969,357865.9974440012
1970,389774.7411943394
1971,412251.4913095724
1972,347633.64903328806
1973,280965.69338667893
1974,309548.4879267305
1975,424047.36876587075
1976,274429.7118691422
1977,331525.94462085585
1978,365538.1397952828
1979,329233.0505491103
1980,238779.99238324625
1981,329227.0503792535
1982,233515.4945543835
1983,231448.96718437923
1984,211406.88098044146
1985,238125.7701337154
1986,224395.22352963377
1987,212098.3711256084
1988,181095.70454208244
1989,205489.2824000988
1990,219074.91553051013
1991,233498.50757273968
1992,214513.8079926549
1993,180109.13459710492
1994,236104.52682847343
1995,177421.9286666655
1996,267151.18227464735
1997,326632.3414986927
1998,327088.12779592216
1999,260316.67807672184
2000,324129.7735501736
2001,271164.5066662612
2002,241209.2527399555
2003,264203.73552269145
2004,257771.46537446656
2005,238847.45533223305
2006,219486.45942358085
2007,265632.5590412514
2008,194574.6553879726
2009,190983.86166320246
2010,202106.6523683964
2011,148983.81711688638
2012,187121.1116055437
2013,184639.46037203015
2014,188094.0967807597
2015,216378.22172982
2016,189120.64873960876
2017,196713.34091052908
2018,99241.00331127178
2019,130544.3374854488
2020,105929.89168757212
2021,95122.95708705974
2022,183959.8513838034
2023,134938.8848785832
2024,283382.34825700294
2025,364118.38373520615
2026,199392.0378937868
2027,160254.80897492933
2028,186732.54888564412
2029,157204.5930242901
2030,283658.50324191333
2031,251523.4091077533
2032,278503.60397246364
2033,276079.93591962015
2034,181788.15224692802
2035,198897.2220534667
2036,209326.0689274799
2037,210606.4666705958
2038,332000.2655111234
2039,237609.8108222689
2040,323099.75399757846
2041,295669.8063220877
2042,209418.6593132335
2043,184297.47332648002
2044,204151.66335321893
2045,220565.87191005377
2046,179782.10520603467
2047,131516.66742177203
2048,123631.79934903327
2049,174094.0544150155
2050,185964.74228809454
2051,66302.82692647981
2052,123344.01502817083
2053,145326.22319338867
2054,68947.25854354331
2055,152016.5436307944
2056,147514.991228542
2057,113649.4746699786
2058,216326.30961111316
2059,123830.81561175414
2060,163756.13700593676
2061,187515.80242486543
2062,121605.37681507325
2063,108507.02944098151
2064,136112.99890637834
2065,96386.22953851143
2066,184551.85838861088
2067,108300.11539327848
2068,177280.86363140406
2069,50429.058207076305
2070,106494.02637043211
2071,81105.57285832654
2072,161307.48398503254
2073,122879.82506853662
2074,188033.5368907749
2075,154640.69517609495
2076,110779.31315967883
2077,140450.488311495
2078,103029.71909328765
2079,130917.74181062455
2080,118885.68005762727
2081,116437.32034022926
2082,172401.74324785813
2083,151355.10739532975
2084,100360.79029631655
2085,116142.91523538163
2086,92555.26366657403
2087,122631.58293705835
2088,106478.73394500196
2089,59345.493565971294
2090,145717.34727782366
2091,96810.3598660513
2092,121302.05398237269
2093,151143.60824311565
2094,140921.69495362573
2095,138586.06830657506
2096,77216.85222869558
2097,108635.10366804386
2098,147734.25501496228
2099,17700.172105606354
2100,72778.04286391588
2101,111700.2063417586
2102,146876.94052556646
2103,89089.93396910251
2104,164327.7601639529
2105,151576.13704065623
2106,31523.80588277208
2107,232984.23877368192
2108,92651.59907739807
2109,100333.14523639431
2110,132550.28797556524
2111,169267.0648353069
2112,141534.23084835417
2113,120417.96574220812
2114,131414.81193774793
2115,174731.33088204934
2116,108303.72660203616
2117,146038.47611944412
2118,115301.8030057663
2119,107185.85830977128
2120,109519.01324299624
2121,53674.87570005428
2122,88421.08373026905
2123,41578.80358893669
2124,183581.27480433654
2125,157726.15651389817
2126,157739.3977966379
2127,179289.32917530596
2128,161554.1142712644
2129,101069.32740093861
2130,126782.64772455045
2131,168584.71499387716
2132,100589.34546259028
2133,119752.97979194601
2134,106458.70878716488
2135,79458.42413742322
2136,32272.319802611746
2137,122965.44847812306
2138,140863.25151866622
2139,134442.0274189876
2140,133645.27860007097
2141,152677.88189756195
2142,126977.83295738488
2143,124234.02543857723
2144,107725.37612171756
2145,134938.80908807815
2146,168364.24019691482
2147,182706.17526613583
2148,140230.85042649118
2149,149015.71785248898
2150,231237.4506851908
2151,108040.25648137927
2152,165977.8079605542
2153,180671.52752565616
2154,83663.166102961
2155,136184.12515585497
2156,281000.13067187223
2157,223053.19973018812
2158,237594.76671794744
2159,233925.81500772707
2160,185383.14892178786
2161,264198.0325824593
2162,371730.78518337995
2163,311461.17459407065
2164,257073.16544132022
2165,214016.21063906339
2166,141766.92502279876
2167,227652.85124621924
2168,197212.13986577216
2169,212454.41982940183
2170,229828.6362928765
2171,153236.15172721702
2172,158944.9440600687
2173,157845.23222661426
2174,251541.41973131412
2175,281048.0285130967
2176,297647.4799953246
2177,266402.36174889986
2178,232538.79452008096
2179,160380.03401097207
2180,232643.5628813749
2181,216242.24058456358
2182,236078.8255764321
2183,214277.48978530802
2184,104980.93161052273
2185,114785.29517883697
2186,123676.44673399697
2187,145359.88293910347
2188,150773.80350661953
2189,300189.844427031
2190,35735.560214547295
2191,43686.79171083798
2192,71791.40305896409
2193,105562.5586353605
2194,64465.12330844876
2195,93244.49166610534
2196,113267.376172268
2197,110765.00793589535
2198,171373.35380547208
2199,161280.09878530295
2200,154256.53397813364
2201,143909.9771800345
2202,202277.79181253375
2203,167432.96458632255
2204,198643.30427348416
2205,134465.37963836233
2206,148602.55163210363
2207,209382.08369137917
2208,244008.98980018875
2209,208524.9455196099
2210,117477.00464955717
2211,103112.09278799029
2212,107583.91013355373
2213,93728.15707120951
2214,125293.4155327949
2215,88932.79137351998
2216,151684.25127516646
2217,-23609.811293027742
2218,85388.11244255633
2219,60051.996477398934
2220,53569.40079677937
2221,301286.63224948786
2222,279985.00976544595
2223,266371.97823160834
2224,206970.12079910806
2225,108842.6378813163
2226,170111.4351880697
2227,244635.8541284175
2228,265608.54932564124
2229,252766.44652121025
2230,132373.5440017081
2231,221636.5218166567
2232,185417.13206896413
2233,204346.75906021986
2234,244516.26370913617
2235,245628.3765150305
2236,278181.06389072404
2237,312496.2989358995
2238,189233.99201795185
2239,118516.21629734989
2240,147205.10697011818
2241,149959.09753529524
2242,102720.66178748413
2243,114992.66740734072
2244,86131.20048689746
2245,92039.70195650088
2246,149064.85275760986
2247,94091.8420187151
2248,107606.19674942718
2249,110126.38537985366
2250,106270.5557770083
2251,113106.11683578306
2252,179123.40348394716
2253,133474.9344081988
2254,154603.21212457225
2255,175476.43039564422
2256,177720.26398635743
2257,203236.54516459972
2258,164519.43973017152
2259,165229.28100852034
2260,153681.75179303408
2261,219522.84316870745
2262,250389.54352284543
2263,316127.2190237508
2264,391495.14984992385
2265,190629.5453758703
2266,303301.21755333134
2267,356190.5535181915
2268,361879.95244948677
2269,152473.4501103795
2270,195484.62086356938
2271,227676.64079860592
2272,205923.4333094427
2273,166901.55185682746
2274,168701.12247997418
2275,177196.27879682562
2276,211293.97511812806
2277,182952.66760491463
2278,143738.79267640645
2279,120956.43406405346
2280,104218.03722897882
2281,193114.08249918435
2282,192450.52986904467
2283,93003.57238339237
2284,127330.65828397515
2285,143986.89001459628
2286,111603.50976772222
2287,342934.7566578977
2288,290547.74134668673
2289,345981.54978951556
2290,407125.4471988356
2291,310403.95611974015
2292,376557.4360139039
2293,422941.08373165765
2294,389136.8523831616
2295,415189.80845265294
2296,303483.02703977586
2297,319502.95540542237
2298,345895.41967397113
2299,377247.44727955497
2300,317739.5322742094
2301,276300.26524343184
2302,266574.20138392114
2303,267680.3027466437
2304,268271.66699897463
2305,233973.60411219177
2306,233973.60411219177
2307,229440.7115278617
2308,267583.7773511437
2309,295884.3986542205
2310,231686.20913539297
2311,229360.49952681415
2312,174036.40344887605
2313,181419.09934850578
2314,165911.8121482379
2315,179025.71235250914
2316,186738.46586108522
2317,188237.48594025994
2318,186829.81283789576
2319,174464.98083599866
2320,188259.46831696172
2321,253997.93914681458
2322,206311.17495271325
2323,192563.69744171138
2324,167614.65446288313
2325,233404.3291720106
2326,168710.36148574325
2327,214727.31141902646
2328,222124.93735096254
2329,172735.64869922906
2330,171528.31100979878
2331,347461.03015158256
2332,381780.37764429575
2333,316589.9408972343
2334,275207.5555088573
2335,273475.1987636554
2336,317060.50586974516
2337,216311.36597702123
2338,248581.07499691512
2339,247425.99063898227
2340,363293.10768969246
2341,221716.62887010095
2342,240514.5139215219
2343,241762.58405501203
2344,229774.61680083163
2345,251419.02172070858
2346,216606.89020919718
2347,207012.50842520758
2348,235838.57712577196
2349,165899.9385753806
2350,276112.51453686686
2351,285302.4614091537
2352,277120.77503921796
2353,274357.03487165767
2354,128989.5520549381
2355,167403.5255844863
2356,159921.99824539834
2357,211811.20648563543
2358,204568.96281499392
2359,138449.65960866894
2360,96725.54670416156
2361,135585.98994401156
2362,279066.1570403427
2363,134779.21858384967
2364,176263.0214837407
2365,241402.72529760457
2366,201631.91329838347
2367,242282.91682181542
2368,217987.15984237456
2369,248008.79275526223
2370,158890.69221675617
2371,188137.11316991207
2372,217053.93854962644
2373,260652.03891117446
2374,310731.25076284644
2375,263123.6337432238
2376,311434.53136345354
2377,357177.89721738506
2378,141211.04629052908
2379,222584.5805580874
2380,150018.67063196463
2381,160815.23669266846
2382,208426.97002911684
2383,216545.12300489802
2384,234072.52039481665
2385,150480.77234660584
2386,129619.83480894909
2387,130583.15286328224
2388,68260.3551523686
2389,130170.93827122048
2390,126353.48051039793
2391,143725.47495477967
2392,108967.73753687413
2393,149336.48393993138
2394,134216.3745575279
2395,193997.03546902753
2396,142179.0338009817
2397,223596.25581200217
2398,97238.45262863568
2399,27925.952575249627
2400,19624.63148862368
2401,96179.62587648915
2402,127415.84705994598
2403,162995.88179999584
2404,142079.49576474092
2405,164001.80464005773
2406,135861.7521975423
2407,104336.42593360844
2408,146173.0560737244
2409,127511.49927126279
2410,182822.53994114406
2411,97048.83155572612
2412,164893.21261331887
2413,129947.04545558692
2414,161209.2407975989
2415,153895.0562797744
2416,115488.64911468734
2417,118118.30529657233
2418,119183.99678137136
2419,110412.5359400966
2420,105578.61117374466
2421,156254.57815311552
2422,95094.87084435852
2423,120899.56192641146
2424,172565.3006709903
2425,233001.11338579765
2426,128690.3372511309
2427,161108.5498063829
2428,158417.41586486774
2429,107291.36133860517
2430,127749.83422083507
2431,112521.61978918081
2432,134441.18014847464
2433,134000.11610827688
2434,132782.9552977985
2435,146833.85478920635
2436,66348.33328485789
2437,88350.01573525666
2438,98710.90310250613
2439,119398.46279692807
2440,122571.71977223136
2441,84909.7405876577
2442,105001.60726134741
2443,127719.29485282343
2444,136734.10010485846
2445,73599.37866880218
2446,142092.7647508068
2447,223148.49207128608
2448,145495.17195950157
2449,110596.16947608447
2450,157033.00527999608
2451,143577.71271984658
2452,208593.74515963107
2453,51640.41803335288
2454,91286.75403939869
2455,103429.806594492
2456,119767.87743446481
2457,98201.27974679158
2458,124614.20206838282
2459,99622.78154577129
2460,137107.99370321858
2461,120022.6157804578
2462,134962.5778029228
2463,124190.10528444475
2464,200151.61244755902
2465,137739.98993981705
2466,103973.23234216473
2467,155048.1137717716
2468,75155.48184144727
2469,91240.8616244942
2470,180272.1488312843
2471,205882.53550864948
2472,188772.97640873684
2473,92364.31936399802
2474,63915.445665218285
2475,231214.14355329273
2476,120046.21375741967
2477,113330.75146864384
2478,170319.44364776782
2479,89120.88385965512
2480,146231.92347485252
2481,107750.90141467954
2482,118251.73642649665
2483,104865.40851361601
2484,103773.0412903672
2485,117570.83714824409
2486,141731.58784046496
2487,196303.105920318
2488,158564.34130491217
2489,147466.2646987405
2490,133765.35019473307
2491,52701.1805149031
2492,171789.1571748969
2493,151408.3541839319
2494,159013.82045759616
2495,98430.7144769585
2496,280143.3226400614
2497,161868.83498095028
2498,92215.39257550659
2499,62679.789328603714
2500,105671.6290255147
2501,132965.3136277573
2502,137411.77229691052
2503,85772.20824498948
2504,152950.4589685721
2505,216691.85599063308
2506,265850.1170854674
2507,312917.0560987825
2508,267851.7720414339
2509,239445.00448925834
2510,234443.3352375775
2511,192861.41997680202
2512,230078.7244235034
2513,216310.73966510594
2514,269632.70815618354
2515,149210.97230054258
2516,160187.47052784654
2517,147258.89791750483
2518,140332.70705991378
2519,254406.92101709673
2520,205775.69553259027
2521,205283.1721770718
2522,221798.16763886734
2523,130652.6005118168
2524,139227.66865661542
2525,144909.9713501751
2526,163432.2621589696
2527,123993.0380953378
2528,112825.32860164932
2529,149423.78523560893
2530,131216.5437774937
2531,253401.97180970357
2532,231692.200211338
2533,207120.44596091867
2534,247748.3149376692
2535,300923.2514721385
2536,255636.97673091316
2537,249526.22425514902
2538,189076.85279766738
2539,200177.1103649753
2540,196476.04439225816
2541,189120.80243778956
2542,185371.92207693565
2543,122435.92485079198
2544,105707.72960973869
2545,129904.02259000385
2546,144687.5255233912
2547,128990.54619884439
2548,140916.75105962576
2549,116891.54981138348
2550,673141.6476427803
2551,144438.0965757256
2552,100392.55343702377
2553,13661.06856796451
2554,103660.93986794463
2555,101072.77711077046
2556,67804.02264807967
2557,83296.94958714081
2558,189265.21446796396
2559,164860.02945252188
2560,132615.90479952493
2561,152712.78283402667
2562,160296.32329102117
2563,162568.6700650567
2564,188170.74052387837
2565,106450.28246601962
2566,174311.19316282787
2567,140119.56172755407
2568,179267.33217096684
2569,189935.05314042786
2570,118119.59577232855
2571,204048.59222312825
2572,167210.43901722407
2573,229502.40529669693
2574,301482.81406335963
2575,139746.3000010135
2576,133876.43088727002
2577,140731.36496407125
2578,78158.31835331535
2579,7544.142453443637
2580,133540.75913542393
2581,110357.77548913343
2582,131601.02121305425
2583,269019.6859054503
2584,167239.59801605268
2585,188927.41990800737
2586,220786.47980447696
2587,180721.7035870804
2588,135253.62781255622
2589,147929.60878891416
2590,253934.99298556254
2591,251771.1872246646
2592,242250.78917854978
2593,268696.1598657455
2594,196186.7753670374
2595,226006.214308484
2596,297692.22632579185
2597,214563.14464269456
2598,283445.94028025155
2599,345140.22280570876
2600,143703.7038793384
2601,143170.47726798442
2602,65471.128430188604
2603,81833.34401687584
2604,71402.09689717658
2605,62518.56337634806
2606,147940.334358781
2607,185379.74396338302
2608,207738.93893325893
2609,159857.32108890597
2610,102501.41127615469
2611,152649.9788145061
2612,142918.14046020055
2613,114529.7828212466
2614,106169.66017779725
2615,137551.0242314923
2616,144044.34815227182
2617,212625.18966229307
2618,237513.94994111545
2619,225381.54285755288
2620,156837.8925828864
2621,167381.10691396816
2622,171409.28332050127
2623,251165.16827939783
2624,288676.58288306615
2625,338584.27607035014
2626,152117.9513395382
2627,186179.6129684117
2628,357640.86227073177
2629,426996.729038419
2630,319986.65450827783
2631,377952.0350188269
2632,348223.73365211306
2633,293861.3635084275
2634,349160.0898630933
2635,169847.8356288735
2636,184549.8601181414
2637,194073.2102197092
2638,263516.245519599
2639,180650.10417186067
2640,134527.02409203857
2641,79686.90927561547
2642,198923.7255479957
2643,91886.3915812365
2644,127455.34400378919
2645,95626.59743294097
2646,79702.5288212389
2647,89558.67151209345
2648,130695.08006717463
2649,147163.6130247949
2650,136992.41120777518
2651,150859.94553152588
2652,353010.73215030256
2653,283382.58863690414
2654,268013.60811314284
2655,363309.4475049093
2656,309493.3966894293
2657,334940.7411263431
2658,317245.72103465936
2659,309209.3514353954
2660,332341.4411839398
2661,336864.2767613759
2662,342740.3168651184
2663,274673.7222750099
2664,290193.6032204525
2665,302979.84091767
2666,288863.30748039007
2667,170499.70595594833
2668,176390.95647363138
2669,196570.53558612807
2670,274368.3478257897
2671,180459.1387996021
2672,214174.79142586002
2673,227543.33156510757
2674,216341.20795061486
2675,198062.11674823513
2676,209613.70044835552
2677,185224.40230024257
2678,240768.53260303976
2679,278815.6807864759
2680,294437.28469235456
2681,371914.6078970811
2682,319266.96452510345
2683,408779.3950661779
2684,325747.51092283026
2685,315437.04982917634
2686,262746.5350678874
2687,269477.99170068564
2688,231382.21739056858
2689,212070.08155237214
2690,346661.64676599595
2691,203967.99732065934
2692,157235.33837054367
2693,217702.24146993406
2694,144512.23053713184
2695,195188.7737156431
2696,188959.25034892053
2697,186155.80456281884
2698,197821.96476443013
2699,191565.10679263523
2700,171195.81259424635
2701,151355.44145167893
2702,109406.43145037966
2703,109153.98892011761
2704,138341.16423073324
2705,109230.94217730255
2706,97600.14459720446
2707,107578.66808205209
2708,118079.04846664559
2709,94457.98471345392
2710,116390.68223638448
2711,321937.69263156934
2712,344320.5174149153
2713,201271.33360192686
2714,171039.7952437789
2715,185135.00308725698
2716,169107.88530803856
2717,206060.8288211699
2718,248737.8040881799
2719,152570.67218234326
2720,166540.63683810248
2721,116881.3664976036
2722,164852.79059446492
2723,153444.10337111307
2724,120514.03502547828
2725,113991.25303617597
2726,137158.99810941622
2727,178018.28969190113
2728,164484.6871790206
2729,124736.32707913825
2730,139907.3641861467
2731,112861.05169433338
2732,127302.15345808177
2733,156944.1080509394
